city,name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,stars,state,address,is_open,latitude,longitude,wifi,drivethru,restaurantsdelivery,businessacceptscreditcards,restaurantsgoodforgroups,business_id,postal_code,review_count
Indianapolis,McDonald's,5:30-23:0,5:30-23:0,5:30-23:0,5:30-0:0,5:30-0:0,6:0-0:0,7:0-23:0,2,IN,7279 N Keystone Ave,1,39.8877206464,-86.1214834437,'free',True,True,True,True,MTm2ttAKyfkn2c55PySsPA,46240,52
Florissant,Jimmy John's,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,3,MO,370 N Highway 67,1,38.7962563,-90.3386313,'no',True,True,True,True,HzhxhtGznvgvx74B6vI-tQ,63031,15
Tucson,Sonic Drive-In,0:0-0:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-22:0,2.5,AZ,3255 W Orange Grove Rd,1,32.322529,-111.035918,u'no',True,True,True,True,MwmcJ4XXv5jfUJm0vcjaCA,85741,14
Saint Louis,White Castle,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,2,MO,4395 Lemay Ferry Rd,1,38.5017884,-90.3324305,'free',NA,True,True,True,iS8b7k0mLIScPbMpT0aQGQ,63129,15
Edmonton,Dairy Queen,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,3.5,AB,7460 76th Avenue,1,53.5124798,-113.4424316883,'no',True,True,NA,True,jtNRO_cFQsNRbK_YXtgzLg,T6B 0B3,7
Ruskin,McDonald's,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-2:0,4:0-2:0,4:0-0:0,2,FL,5001 S Tamiami Trl,1,27.7354803,-82.42947,'free',True,True,True,True,coBMIDJvLpiOCQhu3uM4MA,33570,33
Saint Petersburg,Chick-fil-A,0:0-0:0,8:0-22:0,8:0-22:0,8:0-22:0,6:0-22:0,6:0-17:0,NA,3.5,FL,4241 4th St N,1,27.810916,-82.638182,u'free',True,True,True,True,F2qHmfOsd6EC9j1rxJg7Pw,33703,84
Shiloh,Crazy Bowls & Wraps,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0,4,IL,4190 Green Mount Crossing Dr,1,38.5712292,-89.9277855,'free',True,True,True,True,8Jj5TkASHV6wElbziSADow,62269,66
Edmonton,Burger King,7:0-0:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-0:0,3.5,AB,4212 Calgary Trail NW,1,53.4783577,-113.4962801,u'free',NA,True,NA,True,V7IHpr1xzFIf_jp876HoAw,T6J 6Y8,6
Glen Carbon,Dairy Queen,16:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,16:0-21:0,11:0-21:0,11:0-21:0,1.5,IL,3905 S State Rte 159,1,38.77458102,-89.9574789405,NA,True,True,True,True,p_HqobCDuNrel1jLMp_Qzg,62034,9
Edmonton,Press'd The Sandwich,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,3,AB,3384 Gateway Boulevard NW,1,53.4666564,-113.4926798328,'no',NA,True,NA,True,Al2GstQzXGAR6eZAA3VWyA,T6J 5H2,22
Philadelphia,Zaffron,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:30-19:0,12:0-18:0,3.5,PA,1625 Chestnut St,1,39.9522584164,-75.1681316337,u'no',NA,True,True,True,zbd07p4LWd6ty5mHA2F1cg,19103,56
St Louis,Popeyes Louisiana Kitchen,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0,1.5,MO,9501 Gravois Rd,1,38.5533541065,-90.321942802,NA,NA,True,NA,NA,-ge1vRtSm_k_SnB7I4_fhQ,63123,32
Springfield,Dairy Queen,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,2.5,PA,747 W Sproul Rd,1,39.9424125,-75.3491047724,'no',True,False,True,NA,vo3oTbHvyf5SiRMUY66bog,19064,16
Arnold,Wendy's,NA,NA,NA,NA,NA,NA,NA,2.5,MO,1220 Big Bill Rd,0,38.4426574,-90.3777662,NA,NA,False,True,True,hwwJiJ57zCnMYzRDxm_fWw,63010,5
Philadelphia,Burger King,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-22:0,10:30-23:59,6:0-23:0,1.5,PA,2900 Island Ave,1,39.90329,-75.240637,NA,NA,True,True,True,PtbIGfw7zq2yJgE2oy4sDg,19153,7
Hermitage,Burger King,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-20:0,10:30-22:0,7:0-23:0,1.5,TN,5231 Old Hickory Blvd,1,36.1873177303,-86.6145041399,NA,NA,True,True,True,X50KUUkWnzJKr4SnSiE2Fw,37076,17
Metairie,Popeyes Louisiana Kitchen,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,1.5,LA,4605 Airline Dr,1,29.975896,-90.180652,'no',True,True,True,False,sDiOC94fzTkk-Sj1ZjSqqg,70001,20
Whitestown,Burger King,0:0-0:0,5:30-23:0,5:30-23:0,5:30-23:0,5:30-21:0,5:30-23:0,5:30-23:0,2,IN,6330 Center Dr,1,39.9482753,-86.3494712859,'free',NA,True,True,True,_UqsraH5n4ygauI_iF43Zg,46075,14
Metairie,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,LA,301 Veterans Hwy,1,30.0012184272,-90.1260017558,u'free',True,True,True,False,sIgFetlP6tX1vYWYjkyq1w,70005,53
Tucson,QuikTrip,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,4.5,AZ,1925 N Kolb rd,1,32.24462,-110.84677,NA,NA,False,True,NA,TeI5CyoMTxUKt8rggdx9BQ,85715,13
Smyrna,Sparta Grill,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-20:0,3.5,TN,1610 Lee Victory Pkwy,0,35.9403367725,-86.5274814195,NA,NA,None,True,True,1-X7CTrw5eRUA8fBHbjUvQ,37167,30
Clearwater,Jimmy John's,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,3.5,FL,2519 McMullen Booth Rd,0,28.0139233,-82.7077635,'no',True,True,True,True,8sexen7sjgWud3DhCAYZ6w,33761,20
Haddonfield,Marie's Sandwich Bar,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-18:0,4,NJ,6 Kings Ct,0,39.8975028347,-75.0322583224,u'no',NA,True,True,True,SPRHvPaewvQfzwBMh_Bx1Q,08033,63
Malaga,McDonald's,5:30-0:0,5:30-0:0,5:30-0:0,5:30-0:0,5:30-0:0,5:30-0:0,5:30-0:0,3.5,NJ,403 Delsea Dr,1,39.571011,-75.0540433033,'free',True,True,True,True,PN63nkTW7UBPeVTMZZ8blg,08328,12
Philadelphia,Papa John's Pizza,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0,1.5,PA,6543 Roosevelt Blvd.,1,40.034832,-75.066072,NA,NA,True,True,False,_km1lWcqrx09hh8DvgVtBg,19149,14
Saint Louis,White Castle,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,2.5,MO,806 S Broadway St,1,38.618363,-90.1924922,'free',NA,True,True,True,LXtmmAiQjiMzUiZGCqYutQ,63102,64
Hainesport,Sonic Drive-In,0:0-0:0,9:0-22:0,9:0-22:0,9:0-20:0,9:0-21:0,11:0-22:0,9:0-22:0,3,NJ,1498 Route 38 E,1,39.9814036658,-74.8108691117,'no',True,True,True,True,NV9i5ecIE7gjceCt8KIBFw,08036,42
Kirkwood,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2.5,MO,1255 S Kirkwood Rd,1,38.5625397892,-90.4072903609,u'no',False,True,True,True,L8ny0WbdhoZSCicHh_fBCA,63122,124
Indianapolis,Popeyes Louisiana Kitchen,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,2,IN,3021 W 16th St,1,39.787558,-86.208868,'no',True,False,True,True,i1KEkHgdw4gS-c6Z-vKZIw,46222,33
Indianapolis,Burger King,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,6:0-19:0,11:0-23:30,7:0-23:30,2.5,IN,4210 Killdeer Dr,1,39.6668029735,-86.0957350023,NA,NA,True,NA,NA,iBzWXDHYTQ8KpCoaqFTjrg,46237,7
Marlton,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,3,NJ,"500 Route 73 S, Ste D-18",1,39.8775580848,-74.91937826,'no',NA,True,True,True,fbHvGCFs_tGwKdv20-p_wA,08053,75
Antioch,Popeyes Louisiana Kitchen,NA,NA,NA,NA,NA,NA,NA,2,TN,3550 Murfreesboro Pike,1,36.051993,-86.6156148,NA,NA,NA,NA,NA,4VCJjo_7xrHSdRSpa2N3Ww,37013,16
Tucson,KFC,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,1,AZ,7245 E Golf Links Rd,1,32.1924118289,-110.8381137761,NA,True,True,True,False,W55GtTcl8tv564IZ1tk8vw,85730,74
Saint Louis,The Corner Street Food,21:0-1:30,11:0-19:0,11:0-19:0,11:0-19:0,11:0-2:0,22:0-2:0,NA,5,MO,2605 Washington Blvd,0,38.6352976,-90.2133657,u'free',False,True,True,NA,huiEnwflRkpg4M5BKZcHdA,63103,22
Clearwater,Steak ’n Shake,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,FL,2490 State Road 580,1,28.0199880101,-82.7342829808,u'free',True,True,True,True,6rRGA1V-mLl7f2BqqZ_AmA,33761,118
Tucson,Karamelo King,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,11:0-19:0,NA,4,AZ,5224 E Pima St,1,32.2431469,-110.8810436,u'free',False,False,True,NA,kwZ8ddju8nJbP_3X3kHpZQ,85712,26
Franklin,Shake Shack,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,2.5,TN,5027 Aspen Grove Dr,1,35.9363383658,-86.8266917984,NA,NA,True,NA,NA,Kq4xVLF9qc6uRY3VQtXQBg,37067,47
Tucson,QuikTrip,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,4,AZ,10230 E Golf Links Rd,1,32.1911336736,-110.7737084838,NA,NA,False,True,NA,0Q6P0JK_8HwJbeI0jTt2Fw,85730,8
Old Hickory,Chicken Real,NA,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,NA,NA,4,TN,15301 Lebanon Rd,0,36.2170072,-86.5826873,NA,NA,False,True,False,ketOPXmL2YPixObw5R686A,37138,9
Tucson,Culver's,0:0-0:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,4,AZ,1955 W Valencia Rd,1,32.1333,-111.008,NA,NA,True,NA,NA,phnb7Yhvpclx94lp5wdF0A,85746,10
Philadelphia,Burger King,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,2.5,PA,2550 Welsh Rd,1,40.0721625849,-75.0335884417,'free',True,True,True,True,Hc5oZJ7T8XOqwdtRUPt2_g,19152,11
Southampton,Dairy Queen,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0,3,PA,108 Street Rd,1,40.1812112,-75.0559812,'no',True,True,True,NA,_-pvGUjCHAnfMlPRObpJcw,18966,9
Madison,Taco Bell,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-2:0,7:0-2:0,7:0-1:0,2,TN,2100 Gallatin Pike N.,1,36.302908,-86.691527,NA,True,True,True,True,i2cK18_imEOF1G5tgHFSNw,37115,24
Levittown,Philly Style Soft Pretzel Bakery,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,7:0-16:0,8:0-15:0,4.5,PA,920 Woodbourne Rd,1,40.1692689,-74.8788888,'no',NA,True,True,True,ttKqW7KM06WYjQyiyUgGVQ,19057,22
Largo,Pollo Tropical,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,2,FL,10150 Ulmerton Rd,0,27.8940832558,-82.779245551,'free',True,False,True,True,UW67lMUDCrun5PgWMMd68Q,33771,19
Seffner,Taco Bell,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,1.5,FL,706 Martin Luther King Jr. Blvd.  W,1,27.9810883978,-82.2871126592,NA,True,True,True,True,-Xey06RuVLCqClXwirk2yQ,33584,19
Mooresville,Dairy Queen,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-22:0,10:30-22:0,11:30-21:30,2,IN,110 Fields St,1,39.6164749896,-86.3573531015,u'no',True,True,True,NA,rEAuQkO9d5sYXToHRuHjkg,46158,10
Saint Petersburg,Long John Silver's,NA,NA,NA,NA,NA,NA,NA,2.5,FL,2190 34th St N,0,27.791482,-82.679822,NA,NA,False,True,True,43hwrYgmxo2zJyyLZfEp6w,33713,5
Eagle,Taco Del Mar,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,10:0-21:30,10:0-21:30,3.5,ID,"2976 E State St, Ste 100",1,43.6842668,-116.3177061,u'free',False,True,True,True,slpaEZJt0mVhUY4XbgR74w,83616,23
Indianapolis,Denny's,NA,NA,NA,NA,NA,NA,NA,2,IN,5251 W Bradbury Ave,0,39.731057,-86.249472,u'no',NA,False,True,True,h4-L-9uDa0vmsFCFC8qYTg,46241,6
Saint Louis,Taco Bell,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,2.5,MO,9951 W Florissant Ave,1,38.747097,-90.279601,NA,True,True,True,False,ANl5EZQnaik61jBUgr-Uxw,63136,7
Meridian,Gyro Shack,0:0-0:0,10:30-21:0,10:0-18:0,10:30-21:0,10:0-18:0,10:30-21:0,12:0-19:0,4,ID,5038 N Linder Rd,1,43.6504632,-116.413528,u'no',True,False,True,True,bzVwiA7BBkJ7H9yvONpemg,83646,25
Philadelphia,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,PA,3935 Walnut St,1,39.954342,-75.202337,'free',True,True,True,True,UBj0aJ6FfMR4tdvRbQ3KSA,19104,89
Nashville,Sonic Drive-In,0:0-0:0,6:0-21:0,6:0-21:0,6:0-16:0,6:0-16:0,6:0-21:0,6:0-21:0,1.5,TN,444 Murfreesboro Rd,1,36.1436333038,-86.7455450483,u'no',True,True,True,True,iGTrw3hno7Yf6e6B98VZMA,37210,24
Philadelphia,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2.5,PA,4030 City Ave,1,40.0075055545,-75.212248984,u'no',False,True,True,True,dgGuvdysSuWOv2dKqZTbVA,19131,186
Tucson,Subway,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-20:0,9:0-21:0,10:0-17:0,3,AZ,"9422 E Golf Links Rd, Ste A-2",1,32.1908872,-110.791927,NA,NA,True,True,False,C3gd3-6zUSUcCbnMOIdgxA,85730,8
Pinellas Park,Five Guys,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-16:0,11:0-22:0,11:0-22:0,4,FL,7074 US Hwy 19 N,1,27.836717,-82.6834712,u'no',NA,True,True,True,9JfEzU4oDc78KJU9digkxg,33781,50
Indianapolis,Rally's,10:0-3:0,10:0-3:0,10:0-3:0,10:0-4:0,10:0-5:0,10:0-5:0,10:0-3:0,1.5,IN,3801 N. College,1,39.825330706,-86.1447536945,NA,NA,True,True,False,PbKI7fTEEdSmRefhE8n_XA,46205,24
Kennett Square,Wayback Burgers,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0,3,PA,811 E Baltimore Pike,1,39.86075841,-75.6862709782,'no',True,True,True,True,rmhorp2X8K57jqDofhWS7Q,19348,40
Reno,KFC,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,2,NV,"5890 S Virginia St, Ste 5",1,39.4716416,-119.7862088,u'free',True,True,True,False,Nyo4NgBif6I8639yaUkBXA,89502,51
Indianapolis,McDonald's,5:0-0:0,5:0-0:0,5:0-0:0,5:0-2:0,5:0-2:0,5:0-2:0,5:0-0:0,1.5,IN,5199 N Keystone Ave,1,39.8471235258,-86.1224759408,'free',True,True,True,True,uOf1XvY9yPEssWP8WBfgZA,46205,45
Indianapolis,Dairy Queen,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,11:0-22:0,3,IN,6245 E Washington St,1,39.7698387811,-86.0588657311,NA,True,True,True,True,74RALsc8f_SWlmTBd6xdKA,46219,15
Pinellas Park,Wendy's,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,2.5,FL,8005 Us Highway 19 N,1,27.8455499644,-82.6871817559,NA,NA,True,NA,NA,5NcxXrvBBFst_oyAlbjZjg,33781,10
Indianapolis,KFC,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,1,IN,5662 Georgetown Rd,1,39.8550651,-86.2407877,NA,True,True,True,NA,zvlJoRJfViu-_dZflUn6Bw,46254,13
Indianapolis,Skyline Chili,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-21:0,4,IN,6689 East 82nd Street,1,39.9051483,-86.0523172,u'free',True,True,True,True,UV-Uk9BeThZmxAEoOYNxpg,46250,68
Inglewood,Captain D's,0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-18:0,10:30-21:0,10:30-21:0,2,TN,3708 Gallatin Pike,1,36.2137525064,-86.7306266018,u'no',NA,True,True,True,THhKYAh5Ahw30oTuXy01Sg,37216,11
Indianapolis,Steak ’n Shake,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,IN,7960 US 31 S,1,39.6503919334,-86.1379723996,u'free',True,True,True,True,93vHvE5S5gMQhkmC8cAvbw,46227,38
Tampa,Burger King,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,8:0-22:0,7:0-22:0,1.5,FL,9925 Adamo Dr,1,27.9288700117,-82.3760866455,NA,NA,True,True,NA,sScHtSXYOvlAdaup1kQfNw,33619,10
Tucson,Culver's,0:0-0:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,3.5,AZ,6905 N Thornydale Rd,1,32.3321916,-111.0467605591,u'free',NA,False,True,True,jW63U-oCMlVoNZarheItpA,85741,111
Carmel,QDOBA Mexican Eats,10:30-15:0,10:30-15:0,10:30-15:0,10:30-15:0,10:30-21:0,10:30-15:0,10:30-15:0,2.5,IN,"14490 Clay Terrace Blvd, Ste 130",1,39.998408,-86.13052,u'free',False,True,True,True,ZEVKvQVZFMSc8UMDn1F7gw,46032,43
Nashville,Jersey Mike's Subs,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,3.5,TN,2280 Murfreesboro Pike,1,36.088753,-86.647916,u'free',NA,True,True,True,IVFnW_Cdy6nUfnkhSF89yw,37217,17
Tucson,Subway,0:0-0:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,4,AZ,"9725 N Thornydale Rd, Ste 161",1,32.3827040614,-111.0477959246,NA,NA,True,True,False,PFUgAn44e2JkK-NZiS0zrg,85742,5
Philadelphia,KFC,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,2,PA,6240 Stenton Ave,1,40.0585056828,-75.1643203227,'free',True,True,True,True,ZN_3BYWNWJF3Hb81Vs82dQ,19138,7
Philadelphia,Popeyes Louisiana Kitchen,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,3,PA,327 Spring Garden Street,1,39.9614049,-75.1443064,NA,NA,True,True,NA,b6Q0NN1z_JKM7nwjMKSAMA,19123,11
Clearwater,Pizza Hut,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-23:0,2,FL,"2519 Mcmullen Booth Rd, Ste 501",1,28.0125847667,-82.7076364907,NA,NA,True,True,True,szGhcaEt0n417qIlQCzcYQ,33761,13
Avon,Burger King,0:0-0:0,5:30-1:0,5:30-1:0,5:30-1:0,5:30-21:0,5:30-2:0,6:0-1:0,2,IN,8042 E US Hwy 36,1,39.7635881,-86.3805668056,NA,NA,True,True,False,N0gGkw0xLjIwAIG7GlB3ag,46123,24
Belleville,Taco Bell,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,2,IL,15 S 59th St,1,38.54841,-90.03591,u'no',True,True,True,False,rhfWn_5ZAKg0jEWh5Q1ftw,62223,11
Warrington,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,3,PA,"1513 Main St, Bldg 500A",0,40.2308935,-75.1363254,'free',False,True,True,True,PIDDKHCx_cF-13w9Wi9-2g,18976,60
White House,Sonic Drive-In,0:0-0:0,7:0-23:0,7:0-23:0,6:0-22:0,6:0-22:0,9:0-22:0,8:0-23:0,2.5,TN,417 Hwy 76,1,36.467985,-86.6615845338,u'no',True,True,True,NA,mGxhL3fH0PeEM1SEOLFMXw,37188,9
Creve Coeur,Dave & Tony's,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,NA,3.5,MO,12766 Olive Blvd,1,38.6786417532,-90.4729473011,u'free',False,True,True,True,4HMXL85u_wX0WEHucVkI6A,63141,178
Bryn Mawr,Cozy Lounge,NA,17:0-0:0,17:0-2:0,17:0-0:0,17:0-1:0,17:0-1:0,17:0-0:0,2.5,PA,868 Lancaster Ave,1,40.0223985,-75.3207994,u'free',NA,True,True,NA,OepegcksAfr6LDOlRTg1Wg,19010,6
Tampa,Checkers,10:0-4:0,10:0-4:0,10:0-4:0,10:0-4:0,10:0-5:0,10:0-5:0,10:0-4:0,2,FL,2598 Bearss Avenue East,1,28.0806977,-82.4313585,NA,True,True,True,False,uiWgs7U5wiCaysqTly6FlQ,33613,17
Mount Juliet,Mirko Pasta,NA,NA,16:0-20:30,16:0-20:30,16:0-21:0,11:0-21:0,11:0-20:30,4,TN,2037 N Mt Juliet Rd,0,36.1981556,-86.5192017,u'free',NA,False,True,True,8OdjsghAmrWb5VySp5_CLw,37122,64
Indianapolis,McDonald's,5:0-0:0,5:0-2:0,5:0-2:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,1.5,IN,2425 E 38th St,1,39.8249199531,-86.1206050962,'free',True,True,True,False,j7JUGY0WtfGaV8DnkmNNGQ,46218,22
Indianapolis,Waffle House,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,3.5,IN,4937 Knights Way,1,39.6935907429,-86.1877138797,u'no',NA,False,True,False,0DBf72U_oR_iDDXdOx4a4g,46217,22
Reno,Jack in the Box,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,2,NV,5095 S Mccarran Blvd,1,39.4772629694,-119.7858694196,u'free',True,True,True,True,h_6ioAoKNLi01kPhoGDArg,89502,45
Mount Holly,Taco Bell,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-2:0,8:0-2:0,8:0-1:0,2.5,NJ,601 High Street,1,40.0077736681,-74.7967552802,'no',True,True,True,True,cK-zvBBU_r3FPFCXAbs1Eg,08060,33
Saint Louis,Taco Bell,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,8:0-2:0,1.5,MO,3440 So Kings Highway,1,38.596478,-90.270728,'no',True,True,True,True,jUrd3WUppgUnlD-nlr9Gew,63139,50
Mount Holly,McDonald's,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,2,NJ,1864 Burlington-mount Holly Rd,1,40.011235,-74.800375,'free',True,True,True,False,9-ko2uX5p7h17KbpobOGaw,08060,16
Indianapolis,Rally's,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-3:0,10:0-3:0,10:0-2:0,2,IN,3325 West 86th Street,1,39.9113391,-86.2180632,NA,NA,True,True,False,jN5vIPSJsWt7O9NL9lZY3w,46268,10
Meridian,Chick-fil-A,0:0-0:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-20:0,NA,4,ID,2012 N Eagle Rd,1,43.623402,-116.353645,u'free',True,True,True,True,kaW2bkexSC1e1Ayy5qDL1g,83646,91
Nashville,Subway,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,9:0-21:0,1,TN,705 Main St,0,36.1750282351,-86.7606142595,NA,NA,None,True,True,k1XyeYNiUxNErHhuIIo_-A,37206,7
Saint Louis,Taco Bell,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,1.5,MO,7237 Watson Road,1,38.5836,-90.318306,NA,True,True,True,True,1gRA60wSskoLvkiC8sylWg,63119,62
Tucson,Guisos Mexican Soul Food,NA,NA,NA,NA,NA,NA,NA,4,AZ,2120 W Ruthrauff Rd,0,32.2946913687,-111.0130030316,u'no',False,False,True,True,mQKm6zs570t8d44ZgpMg_Q,85705,9
Franklin,Chick-fil-A,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,10:30-16:0,NA,3,TN,1122 Murfreesboro Rd,1,35.9154724,-86.8366961,NA,True,False,NA,NA,UJKQ4xBfOj5En_r_LnVbLA,37064,30
Garden City,Wendy's,10:0-22:0,10:0-18:0,NA,10:0-22:0,10:0-22:0,10:0-22:0,11:0-22:0,2,ID,5525 Chinden Boulevard,1,43.647169,-116.276791,NA,NA,True,True,NA,zfRgZ3f7f9qyrsbrf5ElEQ,83714,9
Marlton,Arby's,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,4,NJ,220 N Maple Ave,1,39.913863,-74.924932,'free',True,True,True,True,WFHYBUAdZwtAwKo6pb_ZoA,08053,12
